hm	2
ho	1
ts	2
uu	1
id	2
ib	1
hr	2
ke	2
ft	2
bb	2
ty	2
gw	2
gg	2
jl	2
ges	2
bs	1
kæ	1
hu	1
ik	1
bg	1
ev	1
fu	2
sl	1
sv	2
la	2
ry	1
